"산업분류별(1)",산업분류별(2),2000.1/4,2000.1/4,2000.2/4,2000.2/4,2000.3/4,2000.3/4,2000.4/4,2000.4/4,2001.1/4,2001.1/4,2001.2/4,2001.2/4,2001.3/4,2001.3/4,2001.4/4,2001.4/4,2002.1/4,2002.1/4,2002.2/4,2002.2/4,2002.3/4,2002.3/4,2002.4/4,2002.4/4,2003.1/4,2003.1/4,2003.2/4,2003.2/4,2003.3/4,2003.3/4,2003.4/4,2003.4/4,2004.1/4,2004.1/4,2004.2/4,2004.2/4,2004.3/4,2004.3/4,2004.4/4,2004.4/4,2005.1/4,2005.1/4,2005.2/4,2005.2/4,2005.3/4,2005.3/4,2005.4/4,2005.4/4,2006.1/4,2006.1/4,2006.2/4,2006.2/4,2006.3/4,2006.3/4,2006.4/4,2006.4/4,2007.1/4,2007.1/4,2007.2/4,2007.2/4,2007.3/4,2007.3/4,2007.4/4,2007.4/4,2008.1/4,2008.1/4,2008.2/4,2008.2/4,2008.3/4,2008.3/4,2008.4/4,2008.4/4,2009.1/4,2009.1/4,2009.2/4,2009.2/4,2009.3/4,2009.3/4,2009.4/4,2009.4/4,2010.1/4,2010.1/4,2010.2/4,2010.2/4,2010.3/4,2010.3/4,2010.4/4,2010.4/4,2011.1/4,2011.1/4,2011.2/4,2011.2/4,2011.3/4,2011.3/4,2011.4/4,2011.4/4,2012.1/4,2012.1/4,2012.2/4,2012.2/4,2012.3/4,2012.3/4,2012.4/4,2012.4/4,2013.1/4,2013.1/4,2013.2/4,2013.2/4,2013.3/4,2013.3/4,2013.4/4,2013.4/4,2014.1/4,2014.1/4,2014.2/4,2014.2/4,2014.3/4,2014.3/4,2014.4/4,2014.4/4,2015.1/4,2015.1/4,2015.2/4,2015.2/4,2015.3/4,2015.3/4,2015.4/4,2015.4/4,2016.1/4,2016.1/4,2016.2/4,2016.2/4,2016.3/4,2016.3/4,2016.4/4,2016.4/4,2017.1/4,2017.1/4,2017.2/4,2017.2/4,2017.3/4,2017.3/4,2017.4/4,2017.4/4,2018.1/4,2018.1/4,2018.2/4,2018.2/4,2018.3/4,2018.3/4,2018.4/4,2018.4/4,2019.1/4,2019.1/4,2019.2/4,2019.2/4,2019.3/4,2019.3/4,2019.4/4,2019.4/4,2020.1/4,2020.1/4,2020.2/4,2020.2/4,2020.3/4,2020.3/4,2020.4/4,2020.4/4,2021.1/4,2021.1/4,2021.2/4,2021.2/4,2021.3/4,2021.3/4,2021.4/4,2021.4/4,2022.1/4,2022.1/4,2022.2/4,2022.2/4,2022.3/4,2022.3/4
"제조업",운송용기계,10,40672,11,6031,17,730082,16,62788,13,12960,21,34294,17,71817,15,25830,12,11006,24,88047,18,432144,19,80762,12,3112,18,57691,19,34182,17,43634,23,98123,15,36706,13,42110,30,734546,26,124437,26,71773,26,218649,37,291397,29,109513,31,94069,26,183413,32,114667,22,183879,34,57858,32,233662,39,92084,24,78135,14,54964,27,42466,25,170590,20,15664,11,10188,24,63315,16,536293,12,19602,14,505508,12,874278,29,1084275,23,79538,18,92592,12,17916,20,158557,11,92328,11,155571,9,53635,16,971721,15,743417,18,266332,12,23988,17,71111,10,104639,20,68537,11,25519,21,119859,15,14245,11,95000,14,156824,11,60511,12,566672,14,118793,14,216843,13,42920,18,224962,14,392085,21,174506,15,111397,14,725754,18,4314395,13,39865,20,29510,16,318292,7,366568,12,6254,13,180611,6,10393,13,120643,6,468118,11,217925,12,42173,11,629812,7,19058,7,95185,9,93534,8,297063,19,187790
"제조업",기타제조,12,10060,14,15164,13,5014,12,5474,10,12711,9,3030,7,2581,15,15412,10,11882,8,3601,12,29687,6,29766,8,1580,10,1896,4,1242,4,1292,3,86,8,7436,6,8567,7,10638,2,1290,5,5015,11,2047,7,7572,7,4340,5,7334,8,18309,4,704,2,2060,5,6208,7,2761,3,1805,6,24613,3,42218,5,694,3,422,6,27953,5,4596,4,358,5,2569,2,455,5,5044,4,4429,8,113790,6,19255,3,50187,3,7215,4,1273,10,20677,9,58200,6,2361,9,54218,3,1585,4,13443,8,26152,2,476,6,15650,5,10667,3,1185,4,3716,5,10888,6,9188,6,1855,7,9629,4,6444,11,59740,5,29787,6,23937,9,101731,8,23366,6,31549,1,500,5,31698,6,13342,5,11584,10,91566,12,29040,7,4526,8,12549,9,35655,5,4233,7,5380,5,3788,7,6157,8,3009,3,5851,1,864,2,935,3,3603,5,63614,6,2207
"서비스업",소계,757,1110163,935,1827335,803,1712737,788,3240754,674,1054889,923,790983,515,1400462,510,4012728,371,1473482,438,1598281,433,919226,535,1129998,414,743451,479,411689,492,1467335,541,1490407,515,2436023,572,784389,575,1878540,673,1071291,686,2554913,696,897570,691,2011359,782,2828187,651,1209444,567,2128201,531,801738,588,2507789,646,990483,698,1169865,716,2251887,740,3197385,701,1931478,855,876670,813,2155679,697,3414474,639,757269,650,2155726,634,2848934,596,1793514,570,821574,620,1448454,686,1263807,547,2466193,415,1199059,496,1403626,531,1153723,602,3460630,549,834686,580,2739305,516,3263071,618,2762526,537,2250553,541,3204423,493,2261095,536,2131218,448,2562025,447,4155569,446,1869188,564,2635888,429,2971182,588,3391854,497,2532682,583,5835421,541,2896312,590,4350219,565,3009702,681,5256080,495,2822359,504,3866414,500,2604785,674,6075516,528,3340938,526,5032395,498,2271075,517,4938316,451,1920728,560,4803045,503,3121792,625,4912803,472,2647615,339,2670775,418,3588415,503,5446919,534,4156315,718,6213001,603,3955197,703,9245922,699,3767310,656,3871134,730,5034361
"서비스업",도·소매(유통),489,185539,652,709139,541,194607,500,943860,453,410488,649,194430,301,614484,256,271028,207,205154,300,135897,271,58876,332,189458,266,163817,296,139805,329,77230,335,564178,345,225755,372,152396,388,584205,444,167577,484,306279,488,90545,458,251685,508,159179,448,172759,338,77340,323,139389,327,110187,402,85065,425,233703,468,178201,459,1330870,439,68139,590,133047,554,607277,420,130536,438,302753,391,954322,364,830706,327,116251,302,71827,340,100520,416,416030,289,374877,215,412862,253,296921,308,213062,270,820110,295,191627,320,400295,287,272374,332,372252,291,117582,319,88093,252,269603,241,181810,213,171480,191,279553,215,311178,233,295505,181,259444,265,476162,203,250561,219,281018,246,260096,260,684115,234,137255,296,410117,221,242692,234,263990,227,338671,289,1194475,244,177016,240,1047031,233,209472,200,167950,226,859905,256,1013991,229,322116,299,1273835,184,63860,124,323912,162,200140,232,611096,279,222860,391,818643,326,337065,354,1487622,367,890003,340,261013,423,1037073
"서비스업",숙박·음식점,26,134839,20,25509,25,3682,26,305040,23,6551,31,43246,28,213195,19,173742,21,1970,17,402446,25,1955,25,408100,15,201002,19,2857,25,3212,30,3817,21,9915,32,18303,17,17332,29,7290,20,1740,25,204091,32,72340,31,28787,12,1298,19,4100,21,7616,36,1101118,28,55089,38,20496,46,338473,33,8411,42,21870,49,4994,50,6464,38,3738,49,2856,78,3913,72,16048,66,153410,74,11554,91,6830,85,4537,55,35092,30,2916,43,14410,57,6540,60,102730,77,75956,60,9064,56,170440,51,652659,32,8473,32,280799,28,506661,35,141202,32,268804,27,262299,29,152893,29,57735,34,52709,34,69097,35,16613,36,517045,30,145206,51,80497,50,31695,51,558879,52,265886,40,709669,50,367120,55,226222,37,185501,36,560758,31,18006,31,12267,32,7341,37,422860,36,103445,44,124315,40,8884,18,108420,17,23731,30,12063,36,17156,47,330125,41,31681,39,80362,36,44175,35,43000,54,8439
"서비스업",운수·창고,7,1101,10,2545,19,24209,16,211873,9,4910,12,5630,8,3820,13,6646,6,55596,9,9283,11,263470,19,86631,16,6037,12,13327,8,6234,17,86398,14,17436,16,103830,10,68018,24,174235,16,92006,9,83670,13,27480,22,157958,26,28746,26,108117,29,33387,20,396440,30,51851,22,95033,25,293916,21,119571,23,53408,25,23218,18,593759,27,29095,12,4514,28,86937,16,13265,26,121212,21,17217,16,12622,20,13124,20,150289,20,23113,23,42634,14,10725,31,59183,17,25991,15,7116,10,17740,20,8181,25,21058,8,12980,24,17176,19,33290,11,256547,11,77644,17,69803,14,8058,13,38152,19,25911,21,114723,28,488547,13,11206,17,77214,11,5657,18,255013,16,17682,11,205948,16,23566,14,46903,15,20726,13,184018,11,19444,19,120158,9,37384,12,102585,17,129370,14,186424,12,59899,10,15104,13,489003,10,68320,9,13049,17,157966,7,9641,21,130622,22,465861,18,164498,13,216337
"서비스업",정보통신,129,335719,135,277338,130,144337,117,99829,74,40024,105,122941,81,161512,72,73560,50,107311,37,14226,37,34075,26,6067,28,31571,42,45659,37,112958,33,519139,26,35129,61,242952,33,74070,45,228923,45,46318,48,150059,70,529463,69,824382,56,68801,51,100061,43,167289,53,363409,64,205904,72,185300,36,73547,54,120802,38,30320,26,107293,35,47146,49,313909,27,21090,32,77373,27,86667,44,80646,31,9263,37,169203,31,135372,36,76922,31,126548,41,148205,32,39163,63,333601,42,35368,42,818244,35,23101,52,178938,42,50302,60,126503,40,307256,44,290808,45,97458,45,679061,38,181180,77,735573,45,78350,57,574007,50,120817,74,213163,53,791973,68,348801,67,234587,72,648235,39,53416,56,250287,52,631881,79,390557,63,888916,71,515292,93,637417,76,1082363,45,124799,59,678466,58,861428,62,376854,65,371490,50,643848,68,446249,85,220652,83,2507836,95,658604,93,1994076,98,1861020,111,984124,93,1314532,87,710338
"서비스업",금융·보험,49,329570,34,408757,23,232361,49,956115,46,179692,51,376995,33,290927,72,922622,35,337903,21,60701,53,355808,59,270534,35,158318,54,136887,26,1191901,43,162840,37,1904434,22,166236,44,734011,38,421427,39,1851018,38,99504,43,558608,44,1419079,35,666775,47,1778571,40,295426,43,398478,42,408409,32,455511,41,749237,56,895727,56,1379251,53,491473,39,684808,43,2222265,21,204474,33,816069,24,1412733,33,245164,30,238831,28,102600,29,521812,22,289828,27,287579,38,391291,30,424739,47,1024197,29,320006,37,417397,30,1417037,39,756418,33,349145,25,1501655,33,534874,51,841343,37,662075,25,2113908,31,381324,42,428181,39,1313818,49,1586231,37,1585129,53,2096361,32,992356,45,1978171,52,972251,62,2612953,37,1280209,36,1361784,30,234467,49,1416682,35,827144,36,1371145,24,811602,41,1875195,29,580121,39,1003953,42,740756,51,529973,44,1343233,36,534776,33,1653441,40,2306275,33,1036643,47,1443913,43,747089,42,3376238,42,753966,38,629110,30,2188237
"서비스업",부동산,12,16706,12,338685,9,410965,14,181764,12,30643,10,7003,12,7520,10,463329,8,110147,8,243097,10,193833,10,17722,10,131804,15,63056,15,50714,23,86390,19,177676,10,28896,22,32192,26,23923,17,153545,30,148993,13,524619,25,130889,21,111848,15,28828,21,123346,27,55170,22,66069,28,112049,29,525027,42,273315,37,193689,24,35786,24,100453,33,290831,34,104645,33,149071,48,392908,30,770071,39,396394,26,998628,23,90536,29,1149951,28,108980,22,401913,29,347036,33,613727,24,40824,31,884990,29,379678,26,446105,37,1124217,31,861697,40,189195,48,355021,45,583794,64,599107,37,422598,69,1004761,45,1097297,50,312128,57,191024,61,1085577,52,543279,46,826559,57,388323,64,604127,45,904087,30,377251,52,811724,55,2337760,43,1027295,53,1142950,39,497862,63,1195233,38,91362,61,1325130,43,627495,48,1937498,42,297534,42,610317,46,650552,41,1712049,34,156275,46,881142,27,612634,58,939188,40,501782,44,1172875,34,428960
"서비스업",사업지원·임대,10,73315,12,5152,15,2756,11,41674,13,57712,15,1493,15,8527,9,3258,5,39451,6,2212,4,2331,12,11854,11,5963,5,2373,13,2112,11,5250,16,37204,12,2029,10,6968,12,1305,8,3866,9,6913,11,1574,12,12262,8,2859,15,8921,5,5222,16,6560,7,62145,14,9928,7,735,10,5493,15,9603,13,17944,15,14956,29,71977,7,445,9,38100,16,8053,8,2681,18,18238,15,2039,20,31125,18,41738,10,856,18,5591,14,4628,18,4416,14,10335,17,3585,17,62083,32,11816,20,3763,13,25516,18,14591,26,16778,10,1848,26,16498,23,137600,25,6592,21,3604,39,18320,24,14218,32,47239,33,29345,23,55047,26,26932,23,30608,18,2515,13,69225,20,39794,34,47321,13,1874,15,12801,12,28504,25,363620,11,40890,22,21864,18,41799,29,14683,13,2947,12,29882,16,32732,15,156623,13,15145,19,1803585,12,4244,16,249820,9,2548,17,7587,11,3708
"서비스업",연구개발·전문·과학기술,25,29675,46,57242,28,16059,34,48699,24,22675,26,33914,20,4877,34,15542,24,4794,18,28326,14,8011,36,108879,26,11241,20,5896,25,6501,29,58485,27,8182,26,39175,36,30564,37,39272,39,19360,34,110233,34,29681,49,83023,31,50903,39,16918,32,28404,43,72459,32,29865,47,39148,50,50365,47,425004,38,97510,46,47958,54,21360,36,324000,40,112202,31,27972,43,75940,39,77187,40,45612,42,47704,44,49401,56,234185,38,126802,43,45002,33,99274,51,136848,29,45481,44,142036,42,908871,37,174891,40,549694,36,282118,39,384015,60,214057,45,428672,38,57515,42,151018,50,37268,35,98952,51,259913,57,187783,56,68287,61,68749,62,274466,46,1170496,74,111094,54,47124,58,455345,45,107807,78,371165,65,120516,55,104822,44,46771,53,92058,42,162074,53,132003,51,32442,68,463559,55,466000,36,238536,50,80232,44,140902,37,157397,47,68191,45,217305,58,858540,60,121657,57,197091,65,436744
"서비스업",여가·스포츠·오락,4,1245,3,1572,4,682000,5,450228,2,300760,7,3829,8,89268,11,2078774,2,604000,5,700129,1,42,4,28907,0,0,2,371,4,15969,6,1805,4,19043,5,3850,7,293260,4,3740,2,79500,3,229,7,14196,5,395,8,102568,4,3017,6,759,4,768,7,25041,8,6814,6,38941,4,17093,4,75580,6,1179,6,41540,8,4015,1,37,4,920,7,5590,6,1454,5,1182,7,462,3,723,7,81517,5,102307,4,4900,7,2881,12,204685,13,7059,4,50196,2,8790,11,22372,3,2380,6,4111,10,26057,6,25311,4,89500,6,4699,10,10126,16,48158,6,4045,11,42447,7,50637,13,1003373,8,29272,7,24284,8,11871,5,4450,5,2473,13,125269,5,49476,9,23832,1,40000,1,97,6,1707,4,28610,9,14725,7,20779,4,200483,6,4130,13,14565,3,16257,6,9365,3,200456,4,23503,2,2777,5,654,4,245011,6,1343,9,75025,8,2872
"서비스업",공공·기타서비스,6,2454,11,1395,9,1761,16,1672,18,1433,17,1500,9,6331,14,4226,13,7155,17,1965,7,826,12,1846,7,33698,14,1457,10,506,14,2105,6,1250,16,26723,8,37920,14,3598,16,1281,12,3332,10,1712,17,12234,6,2888,13,2329,11,899,19,3200,12,1045,12,11882,8,3445,14,1101,9,2108,23,13779,18,37917,14,24108,10,4253,11,1050,17,7022,17,225439,10,11455,18,7845,15,1149,15,31794,11,7094,11,52757,7,5675,17,161132,9,82038,10,6382,8,2957,18,138892,14,23940,11,20952,9,11666,6,31598,6,1847,14,65285,4,51470,9,14057,10,24811,13,27639,6,1177,11,34811,13,24829,11,1064,14,30635,16,20604,8,6275,13,47645,3,279,12,20599,12,51951,6,93481,5,290,5,862,10,2127,14,81415,5,62457,4,1532,4,19202,8,149724,7,2970,3,18483,6,6451,7,48055,4,809,13,17499,6,1852,5,6404,5,1654
"전기·가스·수도·환경정화·건설",소계,11,9941,10,151635,14,62339,17,290240,15,67444,12,108822,15,259934,17,712088,15,85967,10,607809,16,887405,11,47890,7,143988,11,222626,19,182901,12,110218,12,168538,11,41865,15,25056,17,233640,10,1929,19,39244,17,126831,15,80820,16,10428,12,56092,11,11156,15,298783,18,23619,18,17861,19,160331,19,10670,24,72561,14,29056,21,136261,14,106804,12,5894,19,56001,9,2536,14,124690,13,65758,8,873,14,5656,17,324154,12,17360,7,458305,11,33765,18,294178,9,31749,10,21712,10,10899,12,625476,9,4579,10,3342,7,7043,9,32353,6,35920,11,102532,6,4599,15,44604,11,198058,10,1215785,1,12100,18,191366,7,78942,13,353069,11,74931,16,207227,6,62546,6,14171,8,56655,8,187869,18,52653,15,118083,7,1713,14,1073146,9,43503,16,16294,14,115288,14,166323,6,7911,15,42341,15,112241,20,219940,13,137950,23,602247,15,48943,34,147406,33,32357,50,311894,33,707624
"전기·가스·수도·환경정화·건설",전기·가스,3,3047,3,144046,3,59530,0,0,2,348,2,57039,5,255539,4,131342,0,0,1,500000,3,555042,1,43902,0,0,0,0,1,5600,2,85150,3,152200,2,29872,7,14145,9,208324,0,0,5,24480,3,66771,0,0,2,103,2,5537,2,8893,3,7887,5,6757,1,2525,3,129896,4,6383,7,9138,4,17432,3,18644,7,102904,3,483,5,15814,2,1511,7,122996,5,65074,2,370,3,4690,5,3790,3,15281,5,456265,4,1962,3,163442,1,65,3,5980,2,208,2,67053,1,563,1,1046,1,92,2,430,2,32760,3,96570,1,354,6,7107,2,37786,0,0,0,0,2,150870,1,22000,1,250000,2,47741,1,420,0,0,1,9208,3,279,3,135000,10,41551,7,93497,1,91,7,865475,7,41413,6,4077,8,111999,3,40084,4,4778,9,36680,11,110977,11,19481,8,23684,14,551228,7,44779,22,69716,28,27134,43,260463,20,686322
"전기·가스·수도·환경정화·건설",수도·하수·환경정화,5,6799,1,1530,2,142,4,250803,3,66080,2,144,3,1803,4,7854,2,142,3,7225,4,3546,2,271,2,1320,2,4032,2,4184,1,17000,1,360,0,0,2,10390,3,24975,1,1000,3,2042,0,0,3,62252,4,7139,1,960,3,911,2,1604,2,1180,4,1081,4,1031,3,2219,6,28006,2,527,5,406,0,0,0,0,4,39111,4,463,3,701,3,130,1,90,2,88,6,287943,0,0,0,0,1,500,6,120590,2,242,1,100,0,0,2,106650,0,0,4,665,-,0,2,473,-,0,4,500,1,195,4,36402,2,195,6,8085,0,0,2,178,2,52710,1,87,-,0,5,70398,2,51836,3,3810,1,48200,3,52330,0,0,4,23851,2,373,3,430,2,2090,4,10476,0,0,5,1399,0,0,2,185,1,426,4,199537,1,100,3,217,2,490,4,837,0,0,1,82,5,995
"전기·가스·수도·환경정화·건설",종합건설,0,0,3,5576,5,2169,12,39348,4,555,4,51276,5,2473,9,572892,11,85732,6,100584,8,327317,4,3348,4,142628,9,218593,14,172686,6,7822,7,15934,4,11449,5,341,4,251,4,419,8,12525,8,59667,10,16058,7,3033,7,49209,3,1186,8,241185,9,15501,9,14032,10,28603,6,1678,9,35178,5,6560,8,110894,6,3865,6,2113,5,744,2,521,1,863,1,367,3,195,1,87,4,30282,8,2029,0,0,5,31266,8,10056,3,31125,3,15210,6,10556,6,450563,4,3329,2,167,0,0,4,31076,2,3100,3,5432,2,1050,3,699,4,156007,3,1206000,1,12100,9,38404,3,4147,6,72305,6,9047,7,132447,3,10577,1,1064,3,8088,1,447,4,6772,1,118,3,1160,4,207240,0,0,4,771,3,270,6,124840,1,918,1,5000,2,584,4,693,3,113971,5,50713,3,3371,6,76680,3,4410,5,51262,5,19850
"전기·가스·수도·환경정화·건설",전문직별 공사,3,95,3,483,4,498,1,88,6,461,4,362,2,119,0,0,2,93,0,0,1,1500,4,369,1,40,0,0,2,431,3,246,1,44,5,544,1,180,1,90,5,510,3,197,6,392,2,2510,3,153,2,386,3,166,2,48108,2,181,4,223,2,801,6,390,2,240,3,4537,5,6317,1,35,3,3298,5,333,1,42,3,130,4,186,2,219,8,791,2,2139,1,50,2,2040,1,38,1,90,3,317,3,422,2,136,2,1210,4,687,3,1465,6,6951,1,374,2,60,1,30,2,3000,2,396,3,4070,1,1700,0,0,5,1914,1,85,5,30677,3,18143,3,3961,1,133,1,88,1,88,1,92,4,4329,3,617,1,89,0,0,0,0,2,970,3,3019,0,0,1,2214,3,475,1,253,1,230,1,195,1,89,3,303,2,173,2,813,1,87,3,457
